"REF_DATE","GEO","DGUID","Household income","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820134","3.2.3.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820135","3.2.3.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820136","3.2.3.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Natural gas","Number of households","Number","223","units","0","v105820137","3.2.3.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820138","3.2.4.1","761098","E","","","0"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820139","3.2.4.2","56.7","","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820140","3.2.4.3","63.3","","","","1"
"2019","Prince Edward Island","2016A000211","$20,000 to $39,999","Heating oil","Number of households","Number","223","units","0","v105820141","3.2.4.4","13413","E","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820142","3.3.1.1","656973","E","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820143","3.3.1.2","58.7","","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Total, all energy types","Number of households","Number","223","units","0","v105820145","3.3.1.4","11184","E","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820146","3.3.2.1","312779","E","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820147","3.3.2.2","28.0","E","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820148","3.3.2.3","47.6","E","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Electricity","Number of households","Number","223","units","0","v105820149","3.3.2.4","11184","E","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820150","3.3.3.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820151","3.3.3.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820152","3.3.3.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Natural gas","Number of households","Number","223","units","0","v105820153","3.3.3.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820154","3.3.4.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820155","3.3.4.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820156","3.3.4.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$40,000 to $59,999","Heating oil","Number of households","Number","223","units","0","v105820157","3.3.4.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820158","3.4.1.1","727908","E","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820159","3.4.1.2","65.0","","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Total, all energy types","Number of households","Number","223","units","0","v105820161","3.4.1.4","11191","E","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820162","3.4.2.1","314926","E","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820163","3.4.2.2","28.1","","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820164","3.4.2.3","43.3","E","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Electricity","Number of households","Number","223","units","0","v105820165","3.4.2.4","11191","E","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820166","3.4.3.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820167","3.4.3.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820168","3.4.3.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Natural gas","Number of households","Number","223","units","0","v105820169","3.4.3.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820170","3.4.4.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820171","3.4.4.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820172","3.4.4.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$60,000 to $79,999","Heating oil","Number of households","Number","223","units","0","v105820173","3.4.4.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820174","3.5.1.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820175","3.5.1.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Total, all energy types","Number of households","Number","223","units","0","v105820177","3.5.1.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820178","3.5.2.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820179","3.5.2.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820180","3.5.2.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Electricity","Number of households","Number","223","units","0","v105820181","3.5.2.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820182","3.5.3.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820183","3.5.3.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820184","3.5.3.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Natural gas","Number of households","Number","223","units","0","v105820185","3.5.3.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820186","3.5.4.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820187","3.5.4.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820188","3.5.4.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$80,000 to $99,999","Heating oil","Number of households","Number","223","units","0","v105820189","3.5.4.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820190","3.6.1.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820191","3.6.1.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Total, all energy types","Number of households","Number","223","units","0","v105820193","3.6.1.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820194","3.6.2.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820195","3.6.2.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820196","3.6.2.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Electricity","Number of households","Number","223","units","0","v105820197","3.6.2.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820198","3.6.3.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820199","3.6.3.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820200","3.6.3.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Natural gas","Number of households","Number","223","units","0","v105820201","3.6.3.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820202","3.6.4.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820203","3.6.4.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820204","3.6.4.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$100,000 to $149,999","Heating oil","Number of households","Number","223","units","0","v105820205","3.6.4.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820206","3.7.1.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820207","3.7.1.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Total, all energy types","Number of households","Number","223","units","0","v105820209","3.7.1.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Electricity","Gigajoules","Gigajoules","143","units","0","v105820210","3.7.2.1","","F","","","0"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820211","3.7.2.2","","F","","","1"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Electricity","Proportion of total energy","Percent","239","units","0","v105820212","3.7.2.3","","F","","","1"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Electricity","Number of households","Number","223","units","0","v105820213","3.7.2.4","","F","","","0"
"2019","Prince Edward Island","2016A000211","$150,000 and more","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820214","3.7.3.1","","F","","","0"
